,x,y
422,37.548317,41.169003
423,55.39815,46.70833
424,37.632164,40.911915
425,81.13081,54.546635
426,55.096943,46.140667
427,52.360134,45.087833
428,36.945904,40.033684
429,85.73601,55.338512
430,81.05165,53.670982
431,55.45873,45.404194
432,52.721924,44.351353
433,36.24205,38.96087
434,35.30581,38.476326
435,85.198296,54.129097
436,83.63735,53.447395
437,78.87951,51.756664
438,54.058266,43.73343
439,34.381477,37.333923
440,78.87228,51.281788
441,53.573326,43.10778
442,84.87225,52.891975
443,54.09813,42.98987
444,78.96648,50.74441
445,33.93485,36.342285
446,52.48286,42.101982
447,54.45836,42.630978
448,56.470596,43.17157
449,84.42563,51.900337
450,50.822052,41.105198
451,52.35659,41.495018
452,54.44233,42.058807
453,56.711792,42.680584
454,83.490944,51.03822
455,32.984135,34.908005
456,37.53186,36.248856
457,49.649296,39.978897
458,49.677242,39.893196
459,49.962414,39.888683
460,51.01926,40.12774
461,53.288723,40.74952
462,55.852158,41.46408
463,77.41335,48.1748
464,32.528706,33.819077
465,50.452034,39.381596
466,54.66905,40.61807
467,78.94946,48.187042
468,38.364113,35.188282
469,50.003845,38.767548
470,54.661808,40.143196
471,76.59047,46.969894
472,85.43749,49.667713
473,38.6053,34.697296
474,46.90114,37.221146
475,47.37004,37.274624
476,47.61847,37.258514
477,48.601814,37.47436
478,48.703262,37.41187
479,48.584225,37.279778
480,48.501938,37.159286
481,48.382904,37.027195
482,48.043392,36.825516
483,47.483402,36.55426
484,46.445713,36.13222
485,45.26104,35.663788
486,34.265144,32.098694
487,85.01158,48.11551
488,58.361824,39.609676
489,51.55499,37.366753
490,46.291492,35.610954
491,40.21958,33.59999
492,87.40164,48.491802
493,76.62623,44.9963
494,54.716717,37.986603
495,46.660515,35.349346
496,44.740917,34.648964
497,43.629738,34.203728
498,35.610275,31.57807
499,32.147343,30.390562
500,86.64189,47.590374
501,82.554276,46.205704
502,57.70508,38.26817
503,50.567528,35.92087
504,35.713284,31.137989
505,88.73798,47.87388
506,58.744324,38.31263
507,44.992466,33.877686
508,41.051834,32.539406
509,90.36517,48.1039
510,76.72355,43.703762
511,53.3442,36.23015
512,44.22236,33.25655
513,42.04554,32.474976
514,31.894802,29.176632
515,85.470695,46.086494
516,82.5957,45.084564
517,59.40008,37.66894
518,55.091984,36.21468
519,50.78389,34.76042
520,43.389114,32.33193
521,42.645393,32.00267
522,41.938423,31.685022
523,41.34169,31.402159
524,40.818443,31.142488
