,x,y
803,69.81062,6.8877296
804,71.872406,6.0707207
805,79.2605,3.1431084
806,79.12838,2.985859
807,77.96535,3.2371254
808,72.85057,5.05431
809,78.69231,2.7394562
810,73.06208,4.7608986
811,73.27359,4.4674873
812,79.15502,1.9273071
813,73.56448,3.7234192
814,78.07139,1.7279053
815,72.9963,3.319767
816,73.20781,3.0263557
817,77.54291,1.0989304
818,73.67052,2.2142067
819,76.8029,0.7633629
820,76.8426,0.53803635
821,73.00991,1.4279785
822,73.04961,1.202652
823,73.26111,0.9092331
824,72.61354,0.9562454
825,76.39349,-0.5415993
826,76.089554,-0.630764
827,75.957436,-0.7880058
828,75.8253,-0.94525146
829,72.8517,-0.39572525
830,72.93109,-0.84638214
831,72.83865,-1.2289543
832,76.14285,-2.7478752
833,75.32347,-2.6327858
834,76.86981,-3.2455444
835,75.87861,-3.0623703
836,77.768585,-3.8112907
837,77.63646,-3.9685364
838,77.84798,-4.2619476
839,77.583725,-4.576439
840,72.89196,-3.3460732
841,78.60158,-5.818165
842,78.9849,-6.1796684
843,79.0246,-6.404995
844,79.10399,-6.8556557
845,72.482544,-4.6510353
846,72.350426,-4.8082848
847,79.606384,-7.8931313
848,71.78224,-5.211933
849,71.68981,-5.5945015
850,71.7295,-5.819832
851,71.769196,-6.045162
852,71.80888,-6.2704887
853,72.0601,-6.7892303
854,78.6288,-9.601753
