,x,y
806,75.71704,6.551201
807,40.25072,6.078209
808,32.319427,5.8667603
809,73.736374,6.2601585
810,38.57515,5.790062
811,80.10651,6.1845474
812,72.93795,5.980343
813,38.081825,5.5131454
814,79.99455,5.911255
815,73.359924,5.7121277
816,38.80889,5.247822
817,32.593773,5.052677
818,75.11669,5.456585
819,41.976738,5.0056877
820,36.409943,4.8167
821,79.39051,5.224949
822,74.472046,5.0421104
823,42.0567,4.5981064
824,37.672165,4.4203453
825,33.66899,4.2462044
826,79.20474,4.678726
827,76.04059,4.5125504
828,74.93585,4.365944
829,73.06836,4.2120934
830,75.77733,4.1017075
831,34.057747,3.4332123
832,41.53386,3.368103
833,73.37961,3.5344772
834,79.33023,3.4548836
835,34.635956,2.7581291
836,35.81944,2.633255
837,36.202038,2.5007744
838,35.593075,2.3588753
839,77.92531,2.7609673
840,74.79929,2.5951614
841,41.54493,2.1431808
842,38.9147,1.9820786
843,36.66584,1.8246078
844,34.798347,1.6707535
845,78.04587,2.0815353
846,76.788574,1.9334831
847,75.87451,1.7886848
848,75.418106,1.6482353
849,75.419334,1.5121307
850,75.878204,1.3803787
851,76.79473,1.252964
852,78.24517,1.1306343
853,37.364613,0.4701004
854,74.24446,0.6842842
